"time" "local_1" "local_2" "mag" "mag_err" "sky" "sky_err" "mag_delta" "mag_sigma"
"89" 7587 392.428 58.064 21.1947 0.232832 24.3336 2.1075 -1.07495951219512 -4.61688905388916
"90" 7673 392.428 58.064 22.3318 0.268569 24.3567 2.13138888888889 0.0621404878048786 0.231376248952331
"91" 7760 392.428 58.064 21.9078 0.257629 24.3428 2.15555555555556 -0.361859512195121 -1.40457600734048
"92" 7846 392.428 58.064 22.8549 0.266835 24.4003 2.17944444444444 0.585240487804878 2.19326732926669
"93" 7933 392.428 58.064 22.6571 0.260718 24.3901 2.20361111111111 0.387440487804877 1.4860519327583
"94" 8020 392.428 58.064 22.5784 0.271551 24.4152 2.22777777777778 0.308740487804876 1.13695212982046
"95" 8107 392.428 58.064 23.0592 0.277692 24.4426 2.25194444444444 0.789540487804878 2.84322374358958
"96" 8194 392.428 58.064 23.2204 0.272759 24.4802 2.27611111111111 0.950740487804879 3.48564295882035
"97" 8280 392.428 58.064 22.6275 0.249871 24.4952 2.3 0.357840487804879 1.43210091529181
"98" 8367 392.428 58.064 22.5882 0.260663 24.4792 2.32416666666667 0.318540487804878 1.22203952154651
"99" 8454 392.428 58.064 22.3154 0.257683 24.4776 2.34833333333333 0.0457404878048777 0.17750681187691
"100" 8541 392.428 58.064 22.3603 0.255645 24.4999 2.3725 0.0906404878048761 0.354556075044989
"101" 8628 392.428 58.064 22.7498 0.262678 24.5121 2.39666666666667 0.480140487804878 1.82786715219728
"102" 8715 392.428 58.064 22.5699 0.265582 24.5017 2.42083333333333 0.300240487804878 1.13050013858197
"103" 8801 392.428 58.064 22.3282 0.247769 24.5103 2.44472222222222 0.0585404878048763 0.23627042852365
"104" 8887 392.428 58.064 22.321 0.25273 24.5248 2.46861111111111 0.0513404878048789 0.203143622857907
"105" 8973 392.428 58.064 22.0951 0.251634 24.5403 2.4925 -0.174559512195124 -0.693703999440155
"106" 9060 392.428 58.064 22.1164 0.241735 24.5702 2.51666666666667 -0.153259512195124 -0.633998023435265
"107" 9147 392.428 58.064 22.1622 0.247689 24.5836 2.54083333333333 -0.107459512195124 -0.433848544727962
"108" 9234 392.428 58.064 21.6991 0.235814 24.5792 2.565 -0.570559512195121 -2.41953197093947
"109" 9321 392.428 58.064 22.0409 0.243709 24.5804 2.58916666666667 -0.228759512195122 -0.938658450016709
"110" 9408 392.428 58.064 21.5992 0.240685 24.5442 2.61333333333333 -0.670459512195123 -2.78563064667563
"111" 9495 392.428 58.064 21.9065 0.241725 24.5595 2.6375 -0.363159512195121 -1.50236637582013
"112" 9582 392.428 58.064 22.4702 0.240779 24.5821 2.66166666666667 0.200540487804876 0.832881969793361
"113" 9669 392.428 58.064 22.353 0.23977 24.5832 2.68583333333333 0.0833404878048789 0.347585134941314
"114" 9755 392.428 58.064 21.7012 0.234758 24.5653 2.70972222222222 -0.568459512195123 -2.42147024678657
"115" 9842 392.428 58.064 22.1598 0.239745 24.5822 2.73388888888889 -0.109859512195122 -0.458234841999299
"116" 9928 392.428 58.064 22.2541 0.235793 24.5978 2.75777777777778 -0.0155595121951215 -0.0659880157388961
"117" 10014 392.428 58.064 22.2205 0.239787 24.5914 2.78166666666667 -0.0491595121951214 -0.205013250072445
"118" 10101 392.428 58.064 22.684 0.245775 24.605 2.80583333333333 0.414340487804878 1.68585286463179
"119" 10188 392.428 58.064 22.0938 0.226001 24.6059 2.83 -0.175859512195121 -0.778135991412078
"120" 10275 392.428 58.064 22.2398 0.232835 24.5929 2.85416666666667 -0.0298595121951237 -0.128243228875056
"121" 10361 392.428 58.064 22.6052 0.238846 24.5997 2.87805555555556 0.335540487804877 1.40484030632658
"122" 10447 392.428 58.064 22.2644 0.235794 24.6005 2.90194444444444 -0.00525951219512422 -0.0223055387122837
"123" 10533 392.428 58.064 22.4707 0.245715 24.6267 2.92583333333333 0.201040487804878 0.818185653317372
"124" 10620 392.428 58.064 23.1389 0.250924 24.6641 2.95 0.869240487804877 3.46415842169293
"125" 10706 392.428 58.064 22.9351 0.237006 24.6607 2.97388888888889 0.665440487804876 2.80769469045035
"126" 10793 392.428 58.064 22.791 0.247762 24.6719 2.99805555555556 0.521340487804878 2.104198738325
"127" 10880 392.428 58.064 22.6251 0.232855 24.7041 3.02222222222222 0.355440487804877 1.52644558976564
"128" 10967 392.428 58.064 22.3736 0.229898 24.7295 3.04638888888889 0.103940487804877 0.452115667839116
"129" 11054 392.428 58.064 22.169 0.229841 24.7212 3.07055555555556 -0.100659512195122 -0.437952811705145
"130" 11141 392.428 58.064 22.3965 0.238793 24.7235 3.09472222222222 0.126840487804877 0.531173392037777
"131" 11228 392.428 58.064 22.3061 0.231835 24.7173 3.11888888888889 0.0364404878048781 0.15718285765686
"132" 11315 392.428 58.064 22.5191 0.227895 24.7273 3.14305555555556 0.249440487804879 1.0945412922832
"133" 11401 392.428 58.064 22.6633 0.224007 24.7301 3.16694444444444 0.393640487804877 1.75726869162516
"134" 11488 392.428 58.064 22.2779 0.218 24.7214 3.19111111111111 0.0082404878048763 0.0378004027746619
"135" 11575 392.428 58.064 22.674 0.232854 24.7138 3.21527777777778 0.404340487804877 1.736454979536
"136" 11662 392.428 58.064 22.6278 0.226935 24.6824 3.23944444444444 0.358140487804878 1.57816329700081
"137" 11749 392.428 58.064 22.3188 0.21899 24.6605 3.26361111111111 0.0491404878048769 0.224396035457678
"138" 11836 392.428 58.064 22.5828 0.312092 24.6378 3.28777777777778 0.313140487804876 1.00335954720043
"139" 11923 392.428 58.064 22.0376 0.218959 24.6265 3.31194444444444 -0.232059512195121 -1.05983089160583
"140" 12010 392.428 58.064 21.7654 0.220908 24.6272 3.33611111111111 -0.504259512195123 -2.28266750047587
"141" 12097 392.428 58.064 21.9809 0.215003 24.6558 3.36027777777778 -0.288759512195124 -1.34304875836674
"142" 12184 392.428 58.064 21.4719 0.223847 24.6321 3.38444444444444 -0.797759512195121 -3.56386063782459
"143" 12271 392.428 58.064 21.2834 0.222859 24.6259 3.40861111111111 -0.986259512195122 -4.42548657310282
"144" 12358 392.428 58.064 22.0407 0.222886 24.6704 3.43277777777778 -0.228959512195122 -1.02724941088773
"145" 12445 392.428 58.064 21.9325 0.223889 24.6728 3.45694444444444 -0.337159512195122 -1.50592263217542
"146" 12532 392.428 58.064 21.8855 0.220917 24.6546 3.48111111111111 -0.384159512195122 -1.73893141856499
"147" 12619 392.428 58.064 22.072 0.228823 24.6541 3.50527777777778 -0.197659512195123 -0.863809635373732
"148" 12706 392.428 58.064 22.2303 0.224906 24.6543 3.52944444444444 -0.0393595121951229 -0.17500427821011
"149" 12793 392.428 58.064 22.3914 0.23083 24.6747 3.55361111111111 0.121740487804878 0.527403230970317
"150" 12880 392.428 58.064 22.2049 0.216987 24.6728 3.57777777777778 -0.0647595121951241 -0.298448811196634
"151" 12967 392.428 58.064 22.6142 0.337899 24.6668 3.60194444444444 0.344540487804878 1.01965524551679
"152" 13054 392.428 58.064 22.1885 0.220947 24.6672 3.62611111111111 -0.0811595121951214 -0.367325703427163
"153" 13141 392.428 58.064 22.0648 0.219932 24.6836 3.65027777777778 -0.204859512195121 -0.931467509026067
"154" 13228 392.428 58.064 21.8702 0.217949 24.6879 3.67444444444444 -0.399459512195122 -1.83281186055051
"155" 13315 392.428 58.064 22.0744 0.215985 24.6989 3.69861111111111 -0.195259512195122 -0.904042003820274
"156" 13402 392.428 58.064 21.9669 0.215011 24.6921 3.72277777777778 -0.302759512195124 -1.40811173472578
"157" 13489 392.428 58.064 22.238 0.214039 24.688 3.74694444444444 -0.0316595121951231 -0.147914689356253
"158" 13576 392.428 58.064 22.0202 0.218936 24.6636 3.77111111111111 -0.249459512195124 -1.13941751103119
"159" 13663 392.428 58.064 22.219 0.218994 24.6785 3.79527777777778 -0.0506595121951214 -0.231328311255657
"160" 13750 392.428 58.064 22.0431 0.216023 24.6747 3.81944444444444 -0.226559512195124 -1.04877495542199
"161" 13837 392.428 58.064 22.0854 0.218003 24.6505 3.84361111111111 -0.184259512195123 -0.845215488755305
"162" 13924 392.428 58.064 21.848 0.21304 24.613 3.86777777777778 -0.421659512195124 -1.97925043275969
"163" 14011 392.428 58.064 21.6857 0.216003 24.5852 3.89194444444444 -0.583959512195122 -2.70347871184716
"164" 14098 392.428 58.064 22.0994 0.213086 24.6045 3.91611111111111 -0.170259512195123 -0.799017824705158
"165" 14185 392.428 58.064 22.5003 0.229043 24.624 3.94027777777778 0.230640487804877 1.0069746196342
"166" 14272 392.428 58.064 22.3482 0.216183 24.6282 3.96444444444444 0.0785404878048759 0.363305568915576
"167" 14359 392.428 58.064 22.5864 0.226046 24.6386 3.98861111111111 0.316740487804879 1.40122137885598
"168" 14446 392.428 58.064 22.3743 0.216115 24.6433 4.01277777777778 0.104640487804879 0.484188917034352
"169" 14533 392.428 58.064 22.5069 0.227063 24.6475 4.03694444444444 0.237240487804879 1.04482230836763
"170" 14620 392.428 58.064 22.5093 0.219146 24.6558 4.06111111111111 0.239640487804877 1.09351978956895
"171" 14707 392.428 58.064 22.4783 0.21426 24.6565 4.08527777777778 0.208640487804878 0.973772462451592
"172" 14794 392.428 58.064 22.6204 0.22023 24.6565 4.10944444444444 0.350740487804877 1.5926099432633
"173" 14881 392.428 58.064 22.58 0.224117 24.6364 4.13361111111111 0.310340487804876 1.38472533455684
"174" 14968 392.428 58.064 22.2853 0.215224 24.6167 4.15777777777778 0.0156404878048768 0.0726707421332045
"175" 15055 392.428 58.064 22.722 0.235069 24.6222 4.18194444444444 0.452340487804879 1.9242881358447
"176" 15142 392.428 58.064 22.6693 0.213214 24.6268 4.20611111111111 0.399640487804877 1.8743632585331
"177" 15229 392.428 58.064 22.7215 0.235188 24.6466 4.23027777777778 0.451840487804876 1.92118852919739
"178" 15316 392.428 58.064 22.7267 0.227226 24.6402 4.25444444444444 0.457040487804878 2.01139168847261
"179" 15403 392.428 58.064 22.6622 0.224289 24.6599 4.27861111111111 0.392540487804876 1.75015487966363
"180" 15490 392.428 58.064 22.6997 0.223551 24.678 4.30277777777778 0.430040487804877 1.92367955323339
"181" 15576 392.428 58.064 22.6838 0.222385 24.6776 4.32666666666667 0.414140487804879 1.86226808375061
"182" 15663 392.428 58.064 22.3177 0.218255 24.6866 4.35083333333333 0.0480404878048759 0.22011173995957
"183" 15750 392.428 58.064 22.2925 0.214398 24.6779 4.375 0.0228404878048778 0.106533119734689
"184" 15837 392.428 58.064 22.2158 0.205711 24.6654 4.39916666666667 -0.0538595121951211 -0.261821255037995
"185" 15924 392.428 58.064 22.5088 0.229203 24.649 4.42333333333333 0.239140487804878 1.0433567091394
"186" 16011 392.428 58.064 22.4847 0.231356 24.6383 4.4475 0.215040487804878 0.929478759162838
"187" 16098 392.428 58.064 22.4392 0.228417 24.6227 4.47166666666667 0.169540487804877 0.742241110796819
"188" 16185 392.428 58.064 22.2965 0.22143 24.6008 4.49583333333333 0.0268404878048791 0.121214324187685
"189" 16272 392.428 58.064 22.4977 0.22447 24.6103 4.52 0.228040487804876 1.01590630286843
"190" 16359 392.428 58.064 22.6855 0.225726 24.6093 4.54416666666667 0.415840487804878 1.84223566538581
"191" 16446 392.428 58.064 22.4627 0.219621 24.6068 4.56833333333333 0.193040487804879 0.878970990045938
"192" 16533 392.428 58.064 22.6212 0.230658 24.6173 4.5925 0.351540487804879 1.5240767187996
"193" 16620 392.428 58.064 22.5493 0.221549 24.6021 4.61666666666667 0.279640487804876 1.26220604834541
"194" 16707 392.428 58.064 22.6987 0.237672 24.604 4.64083333333333 0.429040487804876 1.80517893485508
"195" 16794 392.428 58.064 22.5999 0.230513 24.6251 4.665 0.330240487804879 1.43263281378872
"196" 16881 392.428 58.064 22.2812 0.219598 24.6401 4.68916666666667 0.0115404878048757 0.0525527910312285
"197" 16968 392.428 58.064 22.1776 0.212535 24.6335 4.71333333333333 -0.0920595121951209 -0.433149891524318
"198" 17055 392.428 58.064 22.4237 0.235775 24.6348 4.7375 0.154040487804878 0.653336816052921
"199" 17142 392.428 58.064 22.3413 0.218761 24.6608 4.76166666666667 0.0716404878048778 0.327482905110498
"200" 17229 392.428 58.064 22.5776 0.228012 24.6834 4.78583333333333 0.307940487804878 1.3505450932621
"201" 17316 392.428 58.064 22.2842 0.225738 24.7101 4.81 0.0145404878048758 0.0644131152259514
"202" 17403 392.428 58.064 22.1014 0.231458 24.7064 4.83416666666667 -0.168259512195121 -0.726954834981383
"203" 17489 392.428 58.064 21.9722 0.223441 24.6895 4.85805555555556 -0.297459512195122 -1.33126647390193
"204" 17576 392.428 58.064 21.8172 0.222541 24.6518 4.88222222222222 -0.452459512195123 -2.03315124941077
"205" 17663 392.428 58.064 21.7078 0.216999 24.6216 4.90638888888889 -0.561859512195124 -2.58922627383133
